Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
LCNXCV09261151C,T20220829.0313,Asus C204 EE N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Pana 8,Asus C204 EE N4020 - 4GB/32GB,0.00,Pana - ADP - Asus C204 - 21-22,Low,08/29/2022 07:28 PM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1XBVSJ,T20220830.0001,Lenovo 100e Gen 2 A4,Complete,"Espinoza, Miguel (primary)",School District of Sycamore 427,Lenovo 100e Gen 2 A4,0.50,Sycamore - ADP - Lenovo 100e G2 AMD,Low,08/30/2022 06:23 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1X6SRN,T20220830.0002,Lenovo 100e Gen 2 A4,Complete,"York, Brenan (primary)",School District of Sycamore 427,Lenovo 100e Gen 2 A4,0.42,Sycamore - ADP - Lenovo 100e G2 AMD,Low,08/30/2022 06:23 AM,09/12/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD93583RP,T20220830.0004,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Bethalto - ADP - HP 11 G7 EE - SiS,Low,08/30/2022 07:07 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9357DGZ,T20220830.0005,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Bethalto - ADP - HP 11 G7 EE - SiS,Low,08/30/2022 07:10 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD105D2LC,T20220830.0015,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Rosas-Soto, Alejandro (primary)",School District of Homer 33C,HP 11 G8 EE N4020 - 4GB/32GB,1.00,Homer - ADP - HP 11 G8 EE,Low,08/30/2022 07:36 AM,09/12/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PW01Z5VH,T20220830.0016,Lenovo ThinkPad L13 Yoga Gen 2 - i5-1135G7 - 16GB/256GB,Complete,"Nikolau, Lukas (primary)",School District of Green Bay,Lenovo ThinkPad L13 Yoga Gen 2 - i5-1135G7 - 16GB/256GB,1.17,Green Bay - ADP - Lenovo ThinkPad L13 Yoga Gen 2 - $100,Low,08/30/2022 07:43 AM,09/12/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PW01Z87X,T20220830.0019,Lenovo ThinkPad L13 Yoga Gen 2 - i5-1135G7 - 16GB/256GB,Complete,"Nikolau, Lukas (primary)",School District of Green Bay,Lenovo ThinkPad L13 Yoga Gen 2 - i5-1135G7 - 16GB/256GB,1.50,Green Bay - ADP - Lenovo ThinkPad L13 Yoga Gen 2 - $100,Low,08/30/2022 07:52 AM,09/12/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
P207PBMT,T20220830.0020,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of Park Ridge 64,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.58,Park Ridge - ADP - Lenovo 500e G2 - $100 ded,Low,08/30/2022 08:02 AM,09/12/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
L7NXCV02N699271,T20220830.0021,Asus C204 EE N4000 - 4GB/32GB,Complete,"Krueger, Erik (primary)",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,1.50,Jersey - ADP - Asus C204,Low,08/30/2022 08:04 AM,09/12/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA0011163334B7600,T20220830.0023,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Peavey, Micheal (primary)",School District of De Forest,Acer C722-K4CN MTK8183 - 4GB/32GB,0.50,De Forest - ADP - Acer C722,Low,08/30/2022 08:06 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
L6NXCV20H694267,T20220830.0026,Asus C204 EE N4000 - 4GB/32GB,Complete,"Konan, Kouakou (primary) | Yan, Richard",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,3.97,Jersey - ADP - Asus C204,Low,08/30/2022 08:27 AM,09/12/2022 11:00 PM,3.97,ChromeCare Client,Client Portal,Client Service Engineer L1
LR0EMQCD,T20220830.0027,Lenovo C13 Yoga 3500C - 8GB/128GB,Complete,"Hagert, Paul (primary)",School District of Jersey 100,Lenovo C13 Yoga 3500C - 8GB/128GB,1.33,Jersey - ADP - Lenovo C13 - $100,Low,08/30/2022 08:32 AM,09/12/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
L7NXCV03444527D,T20220830.0028,Asus C204 EE N4000 - 4GB/32GB,Complete,"Rodriguez, Juan (primary)",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,0.33,Jersey - ADP - Asus C204,Low,08/30/2022 08:37 AM,09/12/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
L6NXCV20W724268,T20220830.0029,Asus C204 EE N4000 - 4GB/32GB,Complete,"Bourn, Jeffrey (primary) | Vankerkvoorde, Ryan",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,1.25,Jersey - ADP - Asus C204,Low,08/30/2022 08:43 AM,09/12/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002104013F47611,T20220830.0032,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Yan, Jerry (primary)",School District of Lemont 210,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.75,Lemont - ADP - Acer R752T - $100,Low,08/30/2022 08:57 AM,09/12/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9114L15,T20220830.0033,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Olson, Jordan (primary) | Sanchez, Rolando",School District of Union Grove,HP Chromebook 11a G6 EE 4GB/16GB,1.67,Union Grove - ADP - HP 11A G6 EE,Low,08/30/2022 08:58 AM,09/12/2022 11:00 PM,1.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGPZAA001807008147600,T20220830.0034,Acer Spin R751T-C4XP Chromebook,Complete,"Peterson, William (primary)",School District of Oak Lawn Hometown 123,Acer Spin R751T-C4XP Chromebook,0.42,Oak Lawn - ADP - Acer R751T - NO DED - 22-23,Low,08/30/2022 08:59 AM,09/12/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00292712F737600,T20220830.0036,Acer C733-C37P N4000 - 4GB/32GB,Complete,"Peavey, Micheal (primary)",School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,1.75,Oshkosh - ADP - Acer C733,Low,08/30/2022 09:01 AM,09/12/2022 11:00 PM,1.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA002926281AD7600,T20220830.0037,Acer C733-C37P N4000 - 4GB/32GB,Complete,"Peavey, Micheal (primary)",School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,0.53,Oshkosh - ADP - Acer C733,Low,08/30/2022 09:01 AM,09/12/2022 11:00 PM,0.53,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3T3R7Z,T20220830.0040,Lenovo 500e Gen 3 N5100 - 8GB/64GB,Waiting Parts,"Saniter, Tanner (primary)",Vienna High School,Lenovo 500e Gen 3 N5100 - 8GB/64GB,0.00,Vienna - ADP - Lenovo 500e Gen 3 - NO DED,Low,08/30/2022 09:11 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD1113835,T20220830.0041,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Kundert, Austin (primary)",School District of Batavia 101,HP 11 G8 EE N4020 - 4GB/32GB,1.08,Batavia - ADP - HP 11 G8 - 22-23,Low,08/30/2022 09:13 AM,09/12/2022 11:00 PM,1.08,ChromeCare Client,Client Portal,Client Service Engineer L1
P204WSRB,T20220830.0043,Lenovo 300e Gen 2 MTK,Waiting Parts,"Coluccio, Kasey (primary) | Sanchez, Rolando",School District of St. Anne #302,Lenovo 300e Gen 2 MTK,0.92,St. Anne #302 - ADP - Lenovo 300e Gen 2 - NO DED,Low,08/30/2022 09:21 AM,09/12/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
P208RVR7,T20220830.0044,Lenovo 100e Gen 2 A4,Complete,"Peterson, William (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 A4,0.58,Riverside - ADP - Lenovo 100e G2 A4,Low,08/30/2022 09:23 AM,09/12/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91247D2,T20220830.0046,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Fera, Anthony (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,1.83,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:25 AM,09/12/2022 11:00 PM,1.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91247CV,T20220830.0047,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.25,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:25 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD912433H,T20220830.0048,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.08,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:25 AM,09/12/2022 11:00 PM,0.08,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD90843YL,T20220830.0049,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.25,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:25 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9331PTS,T20220830.0050,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.50,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:25 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD90843Z7,T20220830.0051,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.25,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD90842K5,T20220830.0052,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.17,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8258L8V,T20220830.0053,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11 G6 EE 4GB/16GB,0.50,Harrisburg - ADP - HP 11 G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9093D84,T20220830.0054,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Xiong, Shuelang (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,1.58,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,1.58,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9093Y6D,T20220830.0055,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Krueger, Erik (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,1.00,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8258LJT,T20220830.0056,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"York, Laquell (primary)",School District of Harrisburg 3,HP Chromebook 11 G6 EE 4GB/16GB,0.33,Harrisburg - ADP - HP 11 G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9093XGH,T20220830.0057,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Lee, Kutsim (primary) | Sanchez, Rolando",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,3.92,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,3.92,ChromeCare Client,Client Portal,Client Service Engineer L1
3VPB9FCN902486W,T20220830.0058,Samsung 4 N4000 - 4GB/32GB,Complete,"Clarke, Wellin (primary)",School District of Harrisburg 3,Samsung 4 N4000 - 4GB/32GB,0.42,Harrisburg - ADP - Samsung 4 - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91246CL,T20220830.0059,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Krueger, Erik (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.25,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91246P2,T20220830.0060,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Palicka, Curtis (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.75,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:26 AM,09/12/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91847RR,T20220830.0061,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"York, Laquell (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.50,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 09:28 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8183DDD,T20220830.0062,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Vue, Ricky (primary)",School District of Harrisburg 3,HP Chromebook 11 G6 EE 4GB/16GB,0.92,Harrisburg - ADP - HP 11 G6 EE - No Ded,Low,08/30/2022 09:28 AM,09/12/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD017FHFP,T20220830.0063,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Batavia 101,HP 11 G8 EE N4020 - 4GB/32GB,0.25,Batavia - ADP - HP 11 G8 - 22-23,Low,08/30/2022 09:36 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0330MKN,T20220830.0064,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Iroquois County 9,HP 11a G8 EE A4 - 4GB/32GB,0.58,Iroquois - ADP - HP 11a G8 EE,Low,08/30/2022 09:38 AM,09/12/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD032FL6H,T20220830.0067,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Eslit, Arnd (primary)",School District of Iroquois County 9,HP 11a G8 EE A4 - 4GB/32GB,0.92,Iroquois - ADP - HP 11a G8 EE,Low,08/30/2022 09:38 AM,09/12/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
P208B6QA,T20220830.0069,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"York, Laquell (primary)",School District of Richland 88a,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.50,Richland 88a - ADP - Lenovo 100e Gen 2,Low,08/30/2022 09:41 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2TFANZ,T20220830.0070,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Park Ridge 64,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.42,Park Ridge - ADP - Lenovo 500e G2 - $100 ded,Low,08/30/2022 09:41 AM,09/12/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA0010522267C7600,T20220830.0071,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Riverside-Brookfield 208,Acer C722-K4CN MTK8183 - 4GB/32GB,0.25,Riverside - ADP - Acer C722,Low,08/30/2022 09:41 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
P2080DE1,T20220830.0072,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of Township High School 113,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.50,Township 113 - ADP - Lenovo 500e Gen 2 - No Ded,Low,08/30/2022 09:45 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD12599GN,T20220830.0074,HP 11MK G9 EE MTK8183 - 8GB/32GB,Waiting Parts,"Peavey, Micheal (primary)",School District of Sycamore 427,HP 11MK G9 EE MTK8183 - 8GB/32GB,0.83,Sycamore - ADP - HP 11 G9,Low,08/30/2022 09:53 AM,09/12/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
P205WZL8,T20220830.0075,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,1.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,08/30/2022 09:55 AM,09/12/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA0020161014E7600,T20220830.0076,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Clarke, Wellin (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.42,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/30/2022 09:56 AM,09/12/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2YF2BV,T20220830.0078,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Single Camera,Complete,"Eslit, Karl (primary)",School District of St. Anne #302,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Single Camera,0.58,St. Anne #302 - ADP - Lenovo 300e Gen 2 - NO DED,Low,08/30/2022 09:58 AM,09/12/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
P205XF4Q,T20220830.0079,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.67,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,08/30/2022 10:00 AM,09/12/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
P205VHKN,T20220830.0082,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,08/30/2022 10:06 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P207PBKA,T20220830.0083,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Park Ridge 64,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.75,Park Ridge - ADP - Lenovo 500e G2 - $100 ded,Low,08/30/2022 10:08 AM,09/12/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
L8NXCV09W912336,T20220830.0085,Asus C434TA Chromebook 8GB/64GB,Complete,"Jung, Paul (primary)",School District of Greenfield,Asus C434TA Chromebook 8GB/64GB,1.00,Greenfield - ADP - Asus C434TA - $100,Low,08/30/2022 10:11 AM,09/12/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
LR0ELW1A,T20220830.0087,Lenovo C13 Yoga 3500C - 8GB/128GB,Complete,"Hagert, Paul (primary)",School District of Jersey 100,Lenovo C13 Yoga 3500C - 8GB/128GB,1.50,Jersey - ADP - Lenovo C13 - $100,Low,08/30/2022 10:15 AM,09/12/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002016103947600,T20220830.0088,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Clarke, Wellin (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,1.42,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/30/2022 10:18 AM,09/12/2022 11:00 PM,1.42,ChromeCare Client,Client Portal,Client Service Engineer L1
B4JQQM3,T20220830.0090,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/30/2022 10:20 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
84ZQQM3,T20220830.0092,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/30/2022 10:20 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
19ZRQM3,T20220830.0093,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/30/2022 10:20 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
P205X0BE,T20220830.0097,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,08/30/2022 10:21 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8201S23,T20220830.0098,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Julsrud, Matthew (primary)",School District of Tri County Area,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Tri County - ADP - HP 11 G6 EE,Low,08/30/2022 10:22 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001052224F87600,T20220830.0099,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Riverside-Brookfield 208,Acer C722-K4CN MTK8183 - 4GB/32GB,0.25,Riverside - ADP - Acer C722,Low,08/30/2022 10:22 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
M5NXCV16W525209,T20220830.0103,Asus C214MA N4020 - 4GB/32GB - Stylus - 2021,Complete,"Nikolau, Lukas (primary)",School District of Will County 92,Asus C214MA N4020 - 4GB/32GB - Stylus - 2021,0.17,Will County - ADP - Asus C214 - NO DED,Low,08/30/2022 10:31 AM,09/12/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002016102F77600,T20220830.0107,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Fox, Matthew (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.25,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/30/2022 10:38 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
L7NXCV03397527D,T20220830.0110,Asus C204 EE N4000 - 4GB/32GB,Complete,"Rodriguez, Juan (primary)",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,1.25,Jersey - ADP - Asus C204,Low,08/30/2022 10:47 AM,09/12/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD00983X4,T20220830.0111,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Tri County Area,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Tri County - ADP - HP 11 G8 EE N4020 - $100,Low,08/30/2022 10:47 AM,09/12/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1X8QRC,T20220830.0112,Lenovo 100e Gen 2 A4,Complete,"York, Laquell (primary)",School District of Milford,Lenovo 100e Gen 2 A4,0.67,Milford - ADP - Lenovo 100e G2,Low,08/30/2022 10:50 AM,09/12/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD91246Y9,T20220830.0114,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.25,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 10:54 AM,09/12/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9133Y5K,T20220830.0115,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"York, Laquell (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.33,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 10:54 AM,09/12/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0184HC4,T20220830.0116,HP 11 G8 EE N4020 - 4GB/32GB - Touch,Complete,"Yan, Jerry (primary)",School District of Harrisburg 3,HP 11 G8 EE N4020 - 4GB/32GB - Touch,0.50,Harrisburg - ADP - HP 11 G8 EE N4020 Touch - No Ded,Low,08/30/2022 10:54 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD913131D,T20220830.0117,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Harrisburg 3,HP Chromebook 11a G6 EE 4GB/16GB,0.50,Harrisburg - ADP - HP 11a G6 EE - No Ded,Low,08/30/2022 10:54 AM,09/12/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
