Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
5CD9126WYG,T20220909.0101,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Coluccio, Kasey (primary) | Sanchez, Rolando",School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,4.17,Elmbrook - ADP - HP 11a G6 EE ,Low,09/09/2022 10:11 AM,09/22/2022 11:00 PM,4.17,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9126XP7,T20220909.0102,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Riberdy, Jacob (primary) | Bujny, Adam",School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,3.00,Elmbrook - ADP - HP 11a G6 EE ,Low,09/09/2022 10:12 AM,09/22/2022 11:00 PM,3.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD913462T,T20220909.0103,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Bourn, Jeffrey (primary)",School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,9.75,Elmbrook - ADP - HP 11a G6 EE ,Low,09/09/2022 10:13 AM,09/22/2022 11:00 PM,9.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9126X1W,T20220909.0104,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Pham, Paul (primary) | Bujny, Adam",School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,3.08,Elmbrook - ADP - HP 11a G6 EE ,Low,09/09/2022 10:14 AM,09/22/2022 11:00 PM,3.08,ChromeCare Client,Client Portal,Client Service Engineer L1
K4NXCV07384117E,T20220909.0105,Asus C204 EE Chromebook,Repaired,"Loether, Marshall (primary)",School District of Arthur 305,Asus C204 EE Chromebook,1.33,Arthur - ADP - Asus C204,Low,09/09/2022 10:14 AM,09/22/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
P2047AJZ,T20220909.0107,Lenovo 100e Chromebook,Complete,"Gramoll, Brady (primary)",School District of Green Lake,Lenovo 100e Chromebook,1.25,Green Lake - ADP - Lenovo 100e,Low,09/09/2022 10:17 AM,09/22/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9133ZWF,T20220909.0108,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"McClain, Anastasia (primary)",School District of Elmbrook,HP Chromebook 11a G6 EE 4GB/16GB,0.50,Elmbrook - ADP - HP 11a G6 EE ,Low,09/09/2022 10:17 AM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA002926261D27600,T20220909.0112,Acer C733-C37P N4000 - 4GB/32GB,Waiting Verification,"Bourn, Jeffrey (primary) | Kalbouneh, Tareq",School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,1.08,Oshkosh - ADP - Acer C733,Low,09/09/2022 10:28 AM,09/22/2022 11:00 PM,1.08,ChromeCare Client,Client Portal,Client Service Engineer L1
P202RRA6,T20220909.0113,Lenovo 300e Chromebook,Repaired,"Salamin, Almuntaser (primary)",School District of Bedford Central,Lenovo 300e Chromebook,1.00,Bedford - ADP - Lenovo 300e - $100,Low,09/09/2022 10:28 AM,09/22/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P2035N5F,T20220909.0115,Lenovo 300e Chromebook,Battery Swap Required,"Morales-Sanchez, Edgar (primary)",School District of Bedford Central,Lenovo 300e Chromebook,0.05,Bedford - ADP - Lenovo 300e - $100,Low,09/09/2022 10:28 AM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
GVNJGD3,T20220909.0117,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Eslit, Karl (primary)",School District of Two Rivers,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.75,Two Rivers - ADP - Dell 3100,Low,09/09/2022 10:33 AM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006012056B77600,T20220909.0118,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Young, William (primary) | Vankerkvoorde, Ryan",School District of Waupaca,Acer C733-C5AS N4020 - 4GB/32GB,1.30,Waupaca - ADP - Acer C733 - 22-23,Low,09/09/2022 10:33 AM,09/22/2022 11:00 PM,1.30,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006012058287600,T20220909.0119,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Young, William (primary) | Vankerkvoorde, Ryan",School District of Waupaca,Acer C733-C5AS N4020 - 4GB/32GB,1.08,Waupaca - ADP - Acer C733 - 22-23,Low,09/09/2022 10:33 AM,09/22/2022 11:00 PM,1.08,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060140EB867600,T20220909.0121,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Verification,"Palicka, Curtis (primary)",School District of Oshkosh,Acer C733-C5AS N4020 - 4GB/32GB,0.83,Oshkosh - ADP - Acer C733,Low,09/09/2022 10:38 AM,09/22/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
NXAYSAA0011441B8087600,T20220909.0122,Acer R753T-C2MG N4500 - 4GB/32GB - No Stylus - Single Cam,Complete,"Hagert, Paul (primary)",School District of Mequon-Thiensville,Acer R753T-C2MG N4500 - 4GB/32GB - No Stylus - Single Cam,0.42,Mequon - ADP - Acer R753T - $100 - 22-23,Low,09/09/2022 10:39 AM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD10349RK,T20220909.0123,HP 11a G8 EE A4 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Wrightstown,HP 11a G8 EE A4 - 4GB/32GB,0.67,Wrightstown - ADP - HP 11 G8 EE - 21-24 - $100,Low,09/09/2022 10:39 AM,09/22/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060432980D7611,T20220909.0129,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Verification,"Wardeh, Abdu (primary)",School District of Oshkosh,Acer C733-C5AS N4020 - 4GB/32GB,0.75,Oshkosh - ADP - Acer C733,Low,09/09/2022 10:50 AM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQFAA0011162DE647600,T20220909.0132,Acer C871T-C5YF 5205U - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Sheboygan,Acer C871T-C5YF 5205U - 4GB/32GB,0.42,Sheboygan - ADP - Acer C871T - No Deductible,Low,09/09/2022 10:54 AM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA00191701F4A7600,T20220909.0134,Acer C733T-C8SZ Chromebook,Complete,"Young, William (primary) | Vankerkvoorde, Ryan",School District of Menasha,Acer C733T-C8SZ Chromebook,1.42,Menasha - ADP - Acer C733T - $100,Low,09/09/2022 10:56 AM,09/22/2022 11:00 PM,1.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA003049213557611,T20220909.0135,Acer C733T-C962 N4020 - 4GB/32GB,Complete,"Koch, Joshua (primary) | Yan, Richard",School District of Menasha,Acer C733T-C962 N4020 - 4GB/32GB,3.33,Menasha - ADP - Acer C733T - $100,Low,09/09/2022 10:56 AM,09/22/2022 11:00 PM,3.33,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA003049175B67611,T20220909.0136,Acer C733T-C962 N4020 - 4GB/32GB,Complete,"Salamin, Almuntaser (primary)",School District of Menasha,Acer C733T-C962 N4020 - 4GB/32GB,0.83,Menasha - ADP - Acer C733T - $100,Low,09/09/2022 10:56 AM,09/22/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2WVTVT,T20220909.0137,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Eslit, Arnd (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 10:57 AM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9177ZL6,T20220909.0138,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Verification,"Meszewski, Arthur (primary)",School District of Oshkosh,HP Chromebook 11 G7 EE 4GB/16GB,1.58,Oshkosh - ADP - HP 11 G7 EE,Low,09/09/2022 10:58 AM,09/22/2022 11:00 PM,1.58,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA8ZAA001121238CE7600,T20220909.0146,Acer R753T N5100 - 4GB/32GB,Repaired,"Fox, Matthew (primary)",School District of Oregon,Acer R753T N5100 - 4GB/32GB,0.75,Oregon - ADP - Acer R753T - $100,Low,09/09/2022 11:05 AM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
P204SNAH,T20220909.0151,Lenovo 300e Gen 2 MTK,Repaired,"Fox, Matthew (primary)",School District of Oregon,Lenovo 300e Gen 2 MTK,0.75,Oregon - ADP - Lenovo 300e - $100,Low,09/09/2022 11:06 AM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001124034857600,T20220909.0153,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Vue, Ricky (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.72,Sheboygan - ADP - Acer C722,Low,09/09/2022 11:07 AM,09/22/2022 11:00 PM,0.72,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112409DAC7600,T20220909.0154,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.13,Sheboygan - ADP - Acer C722,Low,09/09/2022 11:07 AM,09/22/2022 11:00 PM,0.13,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD1164X4L,T20220909.0156,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Bethalto 8,HP 11a G8 EE A4 - 4GB/32GB,0.42,Bethalto - ADP - HP 11A G8 EE,Low,09/09/2022 11:08 AM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQEAA001052234927600,T20220909.0157,Acer C871-C85K,Repaired,"Saniter, Tanner (primary)",School District of Wilmot,Acer C871-C85K,0.50,Wilmot - ADP - Acer C871-C85K,Low,09/09/2022 11:08 AM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD935695Y,T20220909.0162,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Lee, Kutsim (primary) | Vankerkvoorde, Ryan",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,3.08,Bethalto - ADP - HP 11 G7 EE - SiS,Low,09/09/2022 11:12 AM,09/22/2022 11:00 PM,3.08,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD93580ZY,T20220909.0171,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Koch, Joshua (primary) | Yan, Richard",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,3.67,Bethalto - ADP - HP 11 G7 EE - SiS,Low,09/09/2022 11:21 AM,09/22/2022 11:00 PM,3.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQEAA0010160ED6B7600,T20220909.0174,Acer C871-C85K,Complete,"Peterson, William (primary)",School District of Sheboygan,Acer C871-C85K,0.33,Sheboygan - ADP - Acer C871,Low,09/09/2022 11:24 AM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD030FKHS,T20220909.0175,HP 11a G8 EE A4 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Gresham,HP 11a G8 EE A4 - 4GB/32GB,0.25,Gresham - ADP - HP 11a G8,Low,09/09/2022 11:25 AM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD042SMHH,T20220909.0176,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Gresham,HP 11 G8 EE N4020 - 4GB/32GB,0.75,Gresham - ADP - HP 11 G8,Low,09/09/2022 11:28 AM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD030MDL6,T20220909.0177,HP 11a G8 EE A4 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Gresham,HP 11a G8 EE A4 - 4GB/32GB,0.33,Gresham - ADP - HP 11a G8,Low,09/09/2022 11:32 AM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0317LR0,T20220909.0179,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Gresham,HP 11a G8 EE A4 - 4GB/32GB,0.33,Gresham - ADP - HP 11a G8,Low,09/09/2022 11:36 AM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2QAL48,T20220909.0180,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Yan, Jerry (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.25,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/09/2022 11:43 AM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0317LR8,T20220909.0181,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Gresham,HP 11a G8 EE A4 - 4GB/32GB,0.33,Gresham - ADP - HP 11a G8,Low,09/09/2022 11:43 AM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00111721E657600,T20220909.0182,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.25,Sheboygan - ADP - Acer C722,Low,09/09/2022 11:49 AM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112014A1E7600,T20220909.0183,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.12,Sheboygan - ADP - Acer C722,Low,09/09/2022 11:49 AM,09/22/2022 11:00 PM,0.12,ChromeCare Client,Client Portal,Client Service Engineer L1
MP25EQ5P,T20220909.0184,Lenovo 300e Gen 3 AMD 3015Ce - 4GB/32GB - Dual Camera,Waiting Parts,"Jung, Paul (primary)",School District of Shiloh #85,Lenovo 300e Gen 3 AMD 3015Ce - 4GB/32GB - Dual Camera,0.00,Shiloh - ADP - Lenovo 300e Gen 3 - NO DED,Low,09/09/2022 11:52 AM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P204807Z,T20220909.0185,Lenovo 100e Chromebook,Complete,"Gramoll, Brady (primary)",School District of Green Lake,Lenovo 100e Chromebook,0.50,Green Lake - ADP - Lenovo 100e,Low,09/09/2022 11:57 AM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001124033CF7600,T20220909.0188,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.67,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:00 PM,09/22/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00111721E1E7600,T20220909.0189,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.42,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:00 PM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001120149F67600,T20220909.0190,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Guerrero, Saul (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.50,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:00 PM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD009858K,T20220909.0192,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Fox Point-Bayside,HP 11 G8 EE N4020 - 4GB/32GB,0.25,Fox Point - ADP - HP 11 G8 EE - $100,Low,09/09/2022 12:10 PM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD101P48T,T20220909.0193,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Rosas-Soto, Alejandro (primary)",School District of Clintonville,HP 11 G8 EE N4020 - 4GB/32GB,0.67,Clintonville - ADP - HP 11 G8 EE,Low,09/09/2022 12:12 PM,09/22/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD1020M1B,T20220909.0194,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"Rosas-Soto, Alejandro (primary)",School District of Clintonville,HP 11 G8 EE N4020 - 4GB/32GB,0.67,Clintonville - ADP - HP 11 G8 EE,Low,09/09/2022 12:12 PM,09/22/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
9CFLZM2,T20220909.0198,Dell 3180 Chromebook,In Progress,"Nadolny, Thomas (primary) | Kalbouneh, Tareq",School District of Kankakee 111,Dell 3180 Chromebook,1.83,Kankakee - ADP - Dell 3180,Low,09/09/2022 12:21 PM,09/22/2022 11:00 PM,1.83,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1T64YW,T20220909.0202,Lenovo 100e Gen 2 A4,Complete,"York, Brenan (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 A4,0.60,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 12:24 PM,09/22/2022 11:00 PM,0.60,ChromeCare Client,Client Portal,Client Service Engineer L1
P2035QJN,T20220909.0203,Lenovo 500e Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Nicolet,Lenovo 500e Chromebook,1.00,Nicolet - ADP - Lenovo 500e - No Ded,Low,09/09/2022 12:29 PM,09/22/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1TA7AH,T20220909.0205,Lenovo 100e Gen 2 A4,Complete,"Ostling, Nicholas (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 A4,0.00,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 12:30 PM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Administration
PF2WRGE4,T20220909.0206,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 12:30 PM,09/22/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2VDJ8K,T20220909.0207,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Eslit, Arnd (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.50,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 12:30 PM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
JFL2ZM2,T20220909.0209,Dell 3180 Chromebook,Repaired,"Gonzalez, Jime (primary) | Kalbouneh, Tareq",School District of Kankakee 111,Dell 3180 Chromebook,4.95,Kankakee - ADP - Dell 3180,Low,09/09/2022 12:30 PM,09/22/2022 11:00 PM,4.95,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00601205A0C7600,T20220909.0222,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Krueger, Erik (primary)",School District of Kimberly,Acer C733-C5AS N4020 - 4GB/32GB,1.00,Kimberly - ADP - Acer C733,Low,09/09/2022 12:38 PM,09/22/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001120201247600,T20220909.0223,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.25,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:39 PM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001120124DF7600,T20220909.0224,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.12,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:39 PM,09/22/2022 11:00 PM,0.12,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112012CBF7600,T20220909.0225,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.12,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:39 PM,09/22/2022 11:00 PM,0.12,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112014A547600,T20220909.0226,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.12,Sheboygan - ADP - Acer C722,Low,09/09/2022 12:39 PM,09/22/2022 11:00 PM,0.12,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3G7CTP,T20220909.0227,Lenovo 300e Gen 2 A4 - 4GB/32GB - Single Camera,Complete,"Zera, Austin (primary)",School District of Amboy 272,Lenovo 300e Gen 2 A4 - 4GB/32GB - Single Camera,0.33,Amboy - ADP - Lenovo 300e Gen 2 - $100,Low,09/09/2022 12:40 PM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
DSHN293,T20220909.0228,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Green Bay,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.00,Green Bay - ADP - Dell 3100 - $100,Low,09/09/2022 12:41 PM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHQEAA0010521F9A67600,T20220909.0230,Acer C871-C85K,Waiting Verification,"Guerrero, Saul (primary)",School District of Wilmot,Acer C871-C85K,0.50,Wilmot - ADP - Acer C871-C85K,Low,09/09/2022 12:46 PM,09/22/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD93583PP,T20220909.0231,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Morales-Sanchez, Edgar (primary) | Kalbouneh, Tareq",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,0.75,Bethalto - ADP - HP 11 G7 EE - SiS,Low,09/09/2022 12:48 PM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9105WT8,T20220909.0232,HP Chromebook 11a G6 EE 4GB/16GB,Waiting Pickup,"Julsrud, Matthew (primary)",School District of Midland 7,HP Chromebook 11a G6 EE 4GB/16GB,0.00,Midland - ADP - 11a G6 EE,Low,09/09/2022 12:50 PM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006041366A97611,T20220909.0238,Acer C733-C5AS N4020 - 4GB/32GB,Repaired,"Peavey, Micheal (primary)",School District of Kankakee 111,Acer C733-C5AS N4020 - 4GB/32GB,0.17,Kankakee - ADP - Acer C733,Low,09/09/2022 12:56 PM,09/22/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2PDDHX,T20220909.0243,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Yan, Jerry (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.25,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/09/2022 01:00 PM,09/22/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9358138,T20220909.0244,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Morales-Sanchez, Edgar (primary) | Kalbouneh, Tareq",School District of Bethalto 8,HP Chromebook 11 G7 EE 4GB/16GB,0.67,Bethalto - ADP - HP 11 G7 EE - SiS,Low,09/09/2022 01:03 PM,09/22/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHQFAA0011162DE497600,T20220909.0245,Acer C871T-C5YF 5205U - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Sheboygan,Acer C871T-C5YF 5205U - 4GB/32GB,0.58,Sheboygan - ADP - Acer C871T - No Deductible,Low,09/09/2022 01:09 PM,09/22/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112012C4D7600,T20220909.0246,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.33,Sheboygan - ADP - Acer C722,Low,09/09/2022 01:09 PM,09/22/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112012CBD7600,T20220909.0247,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Sheboygan,Acer C722-K4CN MTK8183 - 4GB/32GB,0.75,Sheboygan - ADP - Acer C722,Low,09/09/2022 01:09 PM,09/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9316BS1,T20220909.0262,HP Chromebook 11 G6 EE 4GB/16GB,Waiting Repair,"Ostling, Nicholas (primary)",School District of Kewaunee,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Kewaunee - ADP - HP 11 G6 EE,Low,09/09/2022 01:18 PM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Administration
5CD9316BQJ,T20220909.0267,HP Chromebook 11 G6 EE 4GB/16GB,Waiting Repair,,School District of Kewaunee,HP Chromebook 11 G6 EE 4GB/16GB,0.00,Kewaunee - ADP - HP 11 G6 EE,Low,09/09/2022 01:19 PM,09/22/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1T664S,T20220909.0282,Lenovo 100e Gen 2 A4,Complete,"Espinoza, Miguel (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 A4,0.58,Riverdale - ADP - Lenovo 100e G2,Low,09/09/2022 01:43 PM,09/22/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
P207Q0LK,T20220909.0290,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Eslit, Arnd (primary)",School District of Omro,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.83,Omro - ADP - Lenovo 100e Gen 2 N4020,Low,09/09/2022 01:51 PM,09/22/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
P207Q15W,T20220909.0291,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Eslit, Karl (primary)",School District of Omro,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.58,Omro - ADP - Lenovo 100e Gen 2 N4020,Low,09/09/2022 01:51 PM,09/22/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
