Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
P201CL3G,T20220916.0559,Lenovo N23 Yoga Chromebook,Waiting Repair,,School District of Kinnikinnick 131,Lenovo N23 Yoga Chromebook,0.00,Kinnikinnick - ADP - Lenovo N23 Yoga - $100,Low,09/16/2022 02:14 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA002927102187600,T20220916.0560,Acer C733-C37P N4000 - 4GB/32GB,Waiting Repair,,School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,0.00,Oshkosh - ADP - Acer C733,Low,09/16/2022 02:17 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
p209vm6y,T20220916.0564,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Lake Villa 41,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Lake Villa - ADP - Lenovo 100e Gen 2,Low,09/16/2022 02:21 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
p209vylm,T20220916.0565,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Lake Villa 41,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Lake Villa - ADP - Lenovo 100e Gen 2,Low,09/16/2022 02:21 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA00210400A107611,T20220916.0570,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Repair,,School District of Lemont 210,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Lemont - ADP - Acer R752T - $100,Low,09/16/2022 02:26 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8WAA0030491A0487611,T20220916.0573,Acer C733T-C962 N4020 - 4GB/32GB,Waiting Repair,,School District of Bourbonnais 53,Acer C733T-C962 N4020 - 4GB/32GB,0.00,Bourbonnais - ADP - Acer C733T - $100,Low,09/16/2022 02:30 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL7NY,T20220916.0581,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/16/2022 02:43 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD029FXP5,T20220916.0587,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Repair,,School District of Homer 33C,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Homer - ADP - HP 11 G8 EE,Low,09/16/2022 02:46 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL9TS,T20220916.0595,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/16/2022 02:49 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL92H,T20220916.0599,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/16/2022 02:51 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD934CL5C,T20220916.0604,HP Chromebook 11a G6 EE 4GB/16GB,In Progress,"Olson, Jordan (primary)",School District of Waupun,HP Chromebook 11a G6 EE 4GB/16GB,3.50,Waupun - ADP - HP 11a G6 - TH,Low,09/16/2022 02:56 PM,09/29/2022 11:00 PM,3.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00604136AB67611,T20220916.0605,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Repair,,School District of Kankakee 111,Acer C733-C5AS N4020 - 4GB/32GB,0.00,Kankakee - ADP - Acer C733,Low,09/16/2022 02:56 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2YVE43,T20220916.0607,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Lockport Township 205,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Lockport - ADP - Lenovo 500e G2 - $100,Low,09/16/2022 03:06 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P207PJS7,T20220916.0608,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Waiting Repair,,School District of Lockport Township 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Lockport - ADP - Lenovo 500e G2 - $100,Low,09/16/2022 03:06 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
1GPLPV2,T20220916.0609,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Madison Metropolitan,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Madison - ADP - Dell 3100 - BATT INCLUDED,Low,09/16/2022 03:08 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0060140A33C7600,T20220916.0611,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Repair,,School District of Oshkosh,Acer C733-C5AS N4020 - 4GB/32GB,0.00,Oshkosh - ADP - Acer C733,Low,09/16/2022 03:14 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXH8VAA0029262C45F7600,T20220916.0614,Acer C733-C37P N4000 - 4GB/32GB,Waiting Repair,,School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,0.00,Oshkosh - ADP - Acer C733,Low,09/16/2022 03:26 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD0437W8J,T20220916.0619,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Repair,,School District of Batavia 101,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Batavia - ADP - HP 11 G8 - 22-23,Low,09/16/2022 03:31 PM,09/29/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA00211025A6E7611,T20220919.0009,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Repair,,School District of Lemont-Bromberek 113A,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Lemont 113A - ADP - Acer R752T - $100,Low,09/19/2022 07:15 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1WY6NJ,T20220919.0011,Lenovo 100e Gen 2 A4,Waiting Repair,,School District of Edgerton,Lenovo 100e Gen 2 A4,0.00,Edgerton - ADP - Lenovo 100e G2,Low,09/19/2022 07:26 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1WXWM8,T20220919.0012,Lenovo 100e Gen 2 A4,Waiting Repair,,School District of Edgerton,Lenovo 100e Gen 2 A4,0.00,Edgerton - ADP - Lenovo 100e G2,Low,09/19/2022 07:26 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
MP1WY4T0,T20220919.0013,Lenovo 100e Gen 2 A4,Waiting Repair,,School District of Edgerton,Lenovo 100e Gen 2 A4,0.00,Edgerton - ADP - Lenovo 100e G2,Low,09/19/2022 07:26 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2VA4XX,T20220919.0020,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:41 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2WMD4P,T20220919.0022,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:42 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9095N1Y,T20220919.0040,HP Chromebook 11a G6 EE 4GB/32GB,Waiting Repair,,School District of Waterford - High School,HP Chromebook 11a G6 EE 4GB/32GB,0.00,Waterford HS - ADP - HP 11a G6 EE - 20-21,Low,09/19/2022 07:53 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T5657,T20220919.0041,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:54 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD921B52T,T20220919.0042,HP Chromebook 11 G7 EE 4GB/32GB,Waiting Verification,"Meszewski, Arthur (primary)",School District of Kimberly,HP Chromebook 11 G7 EE 4GB/32GB,1.33,Kimberly - ADP - HP 11 G7 EE,Low,09/19/2022 07:55 AM,09/30/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2WK8MK,T20220919.0043,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:55 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T56FW,T20220919.0044,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:56 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2X2D4J,T20220919.0050,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 07:58 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T5R7F,T20220919.0060,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:00 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T65QM,T20220919.0061,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:01 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T4AVK,T20220919.0062,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:02 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2VEERQ,T20220919.0063,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:03 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2VDSAW,T20220919.0064,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:04 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T4PNZ,T20220919.0066,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:05 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD1527VL9,T20220919.0077,HP 11MK G9 EE MTK8183 - 8GB/32GB,Waiting Repair,,School District of Sycamore 427,HP 11MK G9 EE MTK8183 - 8GB/32GB,0.00,Sycamore - ADP - HP 11 G9,Low,09/19/2022 08:11 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T34FR,T20220919.0101,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:17 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2W9X3N,T20220919.0102,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:19 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T3446,T20220919.0103,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:20 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T5NM8,T20220919.0106,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:20 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2VEBSK,T20220919.0108,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:21 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2T60Z1,T20220919.0110,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:22 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD2260JWX,T20220919.0111,HP 11 G9 EE N4500 - 4GB/32GB,Waiting Repair,"Kundert, Austin (primary)",School District of Union Grove,HP 11 G9 EE N4500 - 4GB/32GB,0.00,Union Grove - ADP - HP 11 G9 EE,Low,09/19/2022 08:23 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2T2V5E,T20220919.0115,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:23 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2WNARF,T20220919.0117,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:24 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2WGTL5,T20220919.0118,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:25 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2WMFTG,T20220919.0119,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Waiting Repair,,School District of Janesville,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.00,Janesville - ADP - Lenovo 500e G2 - No Deductible,Low,09/19/2022 08:26 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD14554X2,T20220919.0124,HP 14 G6 N4020 - 4GB/32GB,Waiting Repair,,School District of Donovan CUSD 3,HP 14 G6 N4020 - 4GB/32GB,0.00,Donovan - ADP - HP 14 G6,Low,09/19/2022 08:28 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
L7NXCV02M830279,T20220919.0125,Asus C204 EE N4000 - 4GB/32GB,Waiting Repair,,School District of West Chicago 33,Asus C204 EE N4000 - 4GB/32GB,0.00,West Chicago 33 - ADP - Asus C204 EE N4000,Low,09/19/2022 08:28 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA002110118D47611,T20220919.0126,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Repair,,School District of Lemont-Bromberek 113A,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Lemont 113A - ADP - Acer R752T - $100,Low,09/19/2022 08:29 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
P205XF0F,T20220919.0127,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Waiting Repair,,School District of Elmhurst 205,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.00,Elmhurst - ADP - Lenovo 500e G2 - $100,Low,09/19/2022 08:31 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
BQNF6C3,T20220919.0129,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Julsrud, Matthew (primary)",School District of Manteno 5,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.00,Manteno - ADP - Dell 3100,Low,09/19/2022 08:32 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
M9NXCV04Y068366,T20220919.0130,Asus CX5400FMA i5-1130G7 - 16GB/256GB,Waiting Repair,,School District of Oshkosh,Asus CX5400FMA i5-1130G7 - 16GB/256GB,0.00,Oshkosh - ADP - Asus CX5400FMA - $100,Low,09/19/2022 08:33 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXHPWAA002110253977611,T20220919.0132,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Waiting Repair,,School District of Lemont-Bromberek 113A,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.00,Lemont 113A - ADP - Acer R752T - $100,Low,09/19/2022 08:37 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9180NP8,T20220919.0141,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Repair,,School District of Oshkosh,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Oshkosh - ADP - HP 11 G7 EE,Low,09/19/2022 08:52 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9180NXD,T20220919.0145,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Repair,,School District of Oshkosh,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Oshkosh - ADP - HP 11 G7 EE,Low,09/19/2022 08:54 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2PD1X8,T20220919.0151,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Repair,,School District of Beloit,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Beloit - ADP - Lenovo 300e G2 - SIS + Loss/Theft - NO DED - Batt Included,Low,09/19/2022 09:01 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2P9CNT,T20220919.0155,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Waiting Repair,,School District of Beloit,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.00,Beloit - ADP - Lenovo 300e G2 - SIS + Loss/Theft - NO DED - Batt Included,Low,09/19/2022 09:05 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SJT1V,T20220919.0158,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:07 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
3VVK9FFN905389,T20220919.0159,Samsung 4 N4000 - 4GB/16GB,Waiting Repair,,St. Mary's Springs Academy,Samsung 4 N4000 - 4GB/16GB,0.00,St. Mary's Springs - ADP - Samsung 4,Low,09/19/2022 09:07 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD91758NQ,T20220919.0160,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Repair,,St. Mary's Springs Academy,HP Chromebook 11 G7 EE 4GB/16GB,0.00,St. Mary's Springs - ADP - HP G7 EE,Low,09/19/2022 09:07 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9218DP2,T20220919.0161,HP Chromebook 11 G7 EE 4GB/32GB,Waiting Verification,"Krueger, Erik (primary)",School District of Kimberly,HP Chromebook 11 G7 EE 4GB/32GB,0.75,Kimberly - ADP - HP 11 G7 EE,Low,09/19/2022 09:07 AM,09/30/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2SKMKC,T20220919.0174,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:14 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SJBQZ,T20220919.0176,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:16 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL4VF,T20220919.0184,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:22 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5XWJWT2,T20220919.0187,Dell Chromebook 3189 Touch,Waiting Repair,,School District of Channahon 17,Dell Chromebook 3189 Touch,0.00,Channahon - ADP - Dell 3189 - NO DED - 22-23,Low,09/19/2022 09:24 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL7JB,T20220919.0188,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:24 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9397GG0,T20220919.0189,HP Chromebook 14 G5 4GB/16GB,Complete,"Koch, Joshua (primary) | Yan, Richard",School District of Quakertown Community,HP Chromebook 14 G5 4GB/16GB,3.25,,Low,09/19/2022 09:25 AM,09/29/2022 06:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00292221FA57600,T20220919.0201,Acer C733-C37P N4000 - 4GB/32GB,Waiting Repair,,School District of Burlington,Acer C733-C37P N4000 - 4GB/32GB,0.00,Burlington - ADP - Acer C733 - 22-23,Low,09/19/2022 09:30 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD0298638,T20220919.0221,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Julsrud, Matthew (primary)",School District of Manteno 5,HP 11a G8 EE A4 - 4GB/32GB,0.00,Manteno - ADP - HP 11A G8 EE,Low,09/19/2022 09:32 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2SJDRZ,T20220919.0222,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:34 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
9LH90X2,T20220919.0225,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Homer 33C,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Homer - ADP - Dell 3100,Low,09/19/2022 09:36 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SJD67,T20220919.0226,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:37 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD105J3S2,T20220919.0227,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Repair,,School District of Homer 33C,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Homer - ADP - HP 11 G8 EE,Low,09/19/2022 09:37 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
FBLG0X2,T20220919.0228,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Homer 33C,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Homer - ADP - Dell 3100,Low,09/19/2022 09:38 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL90B,T20220919.0232,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:43 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
B69B0X2,T20220919.0233,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Repair,,School District of Homer 33C,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.00,Homer - ADP - Dell 3100,Low,09/19/2022 09:44 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SL0LF,T20220919.0234,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:45 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
PF2SKJHF,T20220919.0236,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Waiting Repair,,School District of Beloit,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.00,Beloit - ADP - Lenovo 100e G2 - SIS + Loss/Theft - Batt Included,Low,09/19/2022 09:48 AM,09/30/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
